"title","place","lat","lng","date","color","list"
"Jeux et farces","Arras","50.291002"," 2.777535","1602","Black","<h1>Arras</h1><div class='scroller;'><ol><li><i>L’Avènement de la Sainte Chandelle ou cierge miraculeux</i> (1547) [<a href='https://maperformance.github.io/data/S2832.html' target='_blank'>Voir la fiche</a>]</li><li><i>Tragédie des Juives</i> (1594) [<a href='https://maperformance.github.io/data/S3083.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeux et farces</i> (1602) [<a href='https://maperformance.github.io/data/S3107.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"L’Histoire de l’usurier alias Le Jeu du Trésorier","Draguignan","43.537727"," 6.464993","1602","Black","<h1>Draguignan</h1><div class='scroller;'><ol><li><i>Mystère des Trois Rois</i> (1433) [<a href='https://maperformance.github.io/data/S2023.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Passion</i> (1434) [<a href='https://maperformance.github.io/data/S2028.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Testament Vieil et Nouvel</i> (1437) [<a href='https://maperformance.github.io/data/S3487.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Passion</i> (1439) [<a href='https://maperformance.github.io/data/S2044.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralité de la Terre et de la Fortune et Le Monde et l’espérance</i> (1462) [<a href='https://maperformance.github.io/data/S2172.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Passion</i> (1505) [<a href='https://maperformance.github.io/data/S2472.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralité de Notre-Dame</i> (1514) [<a href='https://maperformance.github.io/data/S3488.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Sacrifice d’Abraham</i> (1528) [<a href='https://maperformance.github.io/data/S3489.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Sainte Suzanne</i> (1533) [<a href='https://maperformance.github.io/data/S3490.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Patience de Job</i> (1534) [<a href='https://maperformance.github.io/data/S2720.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère du Baptême de Jésus Christ et de la décollation de Saint Jean-Baptiste</i> (1551) [<a href='https://maperformance.github.io/data/S2882.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Création des Premiers parents et des fragments du Vieux Testament</i> (1557) [<a href='https://maperformance.github.io/data/S2908.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de Joseph le Juste</i> (1559) [<a href='https://maperformance.github.io/data/S2938.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de Sainte Catherine</i> (1565) [<a href='https://maperformance.github.io/data/S2980.html' target='_blank'>Voir la fiche</a>]</li><li><i>L’Histoire du monde ou le Monde et Chacun</i> (1575) [<a href='https://maperformance.github.io/data/S3491.html' target='_blank'>Voir la fiche</a>]</li><li><i>L’Histoire de l’usurier alias Le Jeu du Trésorier</i> (1602) [<a href='https://maperformance.github.io/data/S3492.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de Saint Pons</i> (1603) [<a href='https://maperformance.github.io/data/S3110.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1608) [<a href='https://maperformance.github.io/data/S3493.html' target='_blank'>Voir la fiche</a>]</li><li><i>La Destruction de Troyes</i> (1613) [<a href='https://maperformance.github.io/data/S3494.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralité du Ver du péché</i> (1613) [<a href='https://maperformance.github.io/data/S3126.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Heugène</i> (1624) [<a href='https://maperformance.github.io/data/S3496.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire des amours de Birène et Olympe</i> (1624) [<a href='https://maperformance.github.io/data/S3497.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire des Macchabées</i> (1624) [<a href='https://maperformance.github.io/data/S3495.html' target='_blank'>Voir la fiche</a>]</li><li><i>Saint Hermentaire</i> (1670) [<a href='https://maperformance.github.io/data/S3498.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"Histoire","Moudon","46.668900"," 6.797260","1602","Black","<h1>Moudon</h1><div class='scroller;'><ol><li><i>Mystère de la Passion</i> (1480) [<a href='https://maperformance.github.io/data/S2286.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de Saint Etienne</i> (1507) [<a href='https://maperformance.github.io/data/S2500.html' target='_blank'>Voir la fiche</a>]</li><li><i>Miracle</i> (1526) [<a href='https://maperformance.github.io/data/S2644.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de Saint Lazare</i> (1526) [<a href='https://maperformance.github.io/data/S2645.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralité de Loz poure commung</i> (1531) [<a href='https://maperformance.github.io/data/S2690.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Passion</i> (1531) [<a href='https://maperformance.github.io/data/S2691.html' target='_blank'>Voir la fiche</a>]</li><li><i>Deser ardant</i> (1533) [<a href='https://maperformance.github.io/data/S2711.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1533) [<a href='https://maperformance.github.io/data/S2712.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1563) [<a href='https://maperformance.github.io/data/S3447.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie du Monde malade</i> (1594) [<a href='https://maperformance.github.io/data/S3453.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1601) [<a href='https://maperformance.github.io/data/S3454.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1602) [<a href='https://maperformance.github.io/data/S3455.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Suzanne</i> (1603) [<a href='https://maperformance.github.io/data/S3456.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie du Cosmopolite</i> (1604) [<a href='https://maperformance.github.io/data/S3457.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1606) [<a href='https://maperformance.github.io/data/S3459.html' target='_blank'>Voir la fiche</a>]</li><li><i>La Ressemblance de l’assassinat fait en la personne du Roy (?)</i> (1609) [<a href='https://maperformance.github.io/data/S3461.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1610) [<a href='https://maperformance.github.io/data/S3462.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1612) [<a href='https://maperformance.github.io/data/S3465.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Goliath</i> (1614) [<a href='https://maperformance.github.io/data/S3466.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1615) [<a href='https://maperformance.github.io/data/S3467.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1616) [<a href='https://maperformance.github.io/data/S3463.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1617) [<a href='https://maperformance.github.io/data/S3464.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1654) [<a href='https://maperformance.github.io/data/S3473.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"Histoire poétique","Seillans","43.636242"," 6.643412","1602","Black","<h1>Seillans</h1><div class='scroller;'><ol><li><i>Le Jeu du Monde</i> (1535) [<a href='https://maperformance.github.io/data/S3528.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Passion</i> (1556) [<a href='https://maperformance.github.io/data/S3529.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire d’Abel</i> (1582) [<a href='https://maperformance.github.io/data/S3530.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de job</i> (1582) [<a href='https://maperformance.github.io/data/S3531.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire du monde et chacun</i> (1584) [<a href='https://maperformance.github.io/data/S3532.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Passion</i> (1595) [<a href='https://maperformance.github.io/data/S3533.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire deTtobie</i> (1596) [<a href='https://maperformance.github.io/data/S3534.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire du petit Joseph</i> (1597) [<a href='https://maperformance.github.io/data/S3535.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1600) [<a href='https://maperformance.github.io/data/S3536.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire poétique</i> (1602) [<a href='https://maperformance.github.io/data/S3537.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de la révolte d’Absalon</i> (1621) [<a href='https://maperformance.github.io/data/S3538.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1628) [<a href='https://maperformance.github.io/data/S3539.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"Mystère de Saint Pons","Draguignan","43.537727"," 6.464993","1603","Black","<h1>Draguignan</h1><div class='scroller;'><ol><li><i>Mystère des Trois Rois</i> (1433) [<a href='https://maperformance.github.io/data/S2023.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Passion</i> (1434) [<a href='https://maperformance.github.io/data/S2028.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Testament Vieil et Nouvel</i> (1437) [<a href='https://maperformance.github.io/data/S3487.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Passion</i> (1439) [<a href='https://maperformance.github.io/data/S2044.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralité de la Terre et de la Fortune et Le Monde et l’espérance</i> (1462) [<a href='https://maperformance.github.io/data/S2172.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Passion</i> (1505) [<a href='https://maperformance.github.io/data/S2472.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralité de Notre-Dame</i> (1514) [<a href='https://maperformance.github.io/data/S3488.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Sacrifice d’Abraham</i> (1528) [<a href='https://maperformance.github.io/data/S3489.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Sainte Suzanne</i> (1533) [<a href='https://maperformance.github.io/data/S3490.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Patience de Job</i> (1534) [<a href='https://maperformance.github.io/data/S2720.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère du Baptême de Jésus Christ et de la décollation de Saint Jean-Baptiste</i> (1551) [<a href='https://maperformance.github.io/data/S2882.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Création des Premiers parents et des fragments du Vieux Testament</i> (1557) [<a href='https://maperformance.github.io/data/S2908.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de Joseph le Juste</i> (1559) [<a href='https://maperformance.github.io/data/S2938.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de Sainte Catherine</i> (1565) [<a href='https://maperformance.github.io/data/S2980.html' target='_blank'>Voir la fiche</a>]</li><li><i>L’Histoire du monde ou le Monde et Chacun</i> (1575) [<a href='https://maperformance.github.io/data/S3491.html' target='_blank'>Voir la fiche</a>]</li><li><i>L’Histoire de l’usurier alias Le Jeu du Trésorier</i> (1602) [<a href='https://maperformance.github.io/data/S3492.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de Saint Pons</i> (1603) [<a href='https://maperformance.github.io/data/S3110.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1608) [<a href='https://maperformance.github.io/data/S3493.html' target='_blank'>Voir la fiche</a>]</li><li><i>La Destruction de Troyes</i> (1613) [<a href='https://maperformance.github.io/data/S3494.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralité du Ver du péché</i> (1613) [<a href='https://maperformance.github.io/data/S3126.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Heugène</i> (1624) [<a href='https://maperformance.github.io/data/S3496.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire des amours de Birène et Olympe</i> (1624) [<a href='https://maperformance.github.io/data/S3497.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire des Macchabées</i> (1624) [<a href='https://maperformance.github.io/data/S3495.html' target='_blank'>Voir la fiche</a>]</li><li><i>Saint Hermentaire</i> (1670) [<a href='https://maperformance.github.io/data/S3498.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"Histoire de Suzanne","Moudon","46.668900"," 6.797260","1603","Black","<h1>Moudon</h1><div class='scroller;'><ol><li><i>Mystère de la Passion</i> (1480) [<a href='https://maperformance.github.io/data/S2286.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de Saint Etienne</i> (1507) [<a href='https://maperformance.github.io/data/S2500.html' target='_blank'>Voir la fiche</a>]</li><li><i>Miracle</i> (1526) [<a href='https://maperformance.github.io/data/S2644.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de Saint Lazare</i> (1526) [<a href='https://maperformance.github.io/data/S2645.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralité de Loz poure commung</i> (1531) [<a href='https://maperformance.github.io/data/S2690.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Passion</i> (1531) [<a href='https://maperformance.github.io/data/S2691.html' target='_blank'>Voir la fiche</a>]</li><li><i>Deser ardant</i> (1533) [<a href='https://maperformance.github.io/data/S2711.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1533) [<a href='https://maperformance.github.io/data/S2712.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1563) [<a href='https://maperformance.github.io/data/S3447.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie du Monde malade</i> (1594) [<a href='https://maperformance.github.io/data/S3453.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1601) [<a href='https://maperformance.github.io/data/S3454.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1602) [<a href='https://maperformance.github.io/data/S3455.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Suzanne</i> (1603) [<a href='https://maperformance.github.io/data/S3456.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie du Cosmopolite</i> (1604) [<a href='https://maperformance.github.io/data/S3457.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1606) [<a href='https://maperformance.github.io/data/S3459.html' target='_blank'>Voir la fiche</a>]</li><li><i>La Ressemblance de l’assassinat fait en la personne du Roy (?)</i> (1609) [<a href='https://maperformance.github.io/data/S3461.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1610) [<a href='https://maperformance.github.io/data/S3462.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1612) [<a href='https://maperformance.github.io/data/S3465.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Goliath</i> (1614) [<a href='https://maperformance.github.io/data/S3466.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1615) [<a href='https://maperformance.github.io/data/S3467.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1616) [<a href='https://maperformance.github.io/data/S3463.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1617) [<a href='https://maperformance.github.io/data/S3464.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1654) [<a href='https://maperformance.github.io/data/S3473.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"Mystère de la Vendition de Joseph","Remiremont","48.015589"," 6.591716","1603","Black","<h1>Remiremont</h1><div class='scroller;'><ol><li><i>Mystère de Saint Romaric</i> (1600) [<a href='https://maperformance.github.io/data/S3101.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Vendition de Joseph</i> (1603) [<a href='https://maperformance.github.io/data/S3111.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Saint Jacques en Galice</i> (1613) [<a href='https://maperformance.github.io/data/S3128.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"Le Mauvais riche","Barjols","43.557156"," 6.007750","1604","Black","<h1>Barjols</h1><div class='scroller;'><ol><li><i>Farces. Juoc de saint Andriou</i> (1452) [<a href='https://maperformance.github.io/data/S3499.html' target='_blank'>Voir la fiche</a>]</li><li><i></i> (1454) [<a href='https://maperformance.github.io/data/S3500.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu de l’Homme Humain</i> (1463) [<a href='https://maperformance.github.io/data/S3501.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Passion</i> (1464) [<a href='https://maperformance.github.io/data/S3502.html' target='_blank'>Voir la fiche</a>]</li><li><i>Farces</i> (1472) [<a href='https://maperformance.github.io/data/S3503.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Job (Saint Adrien ?)</i> (1475) [<a href='https://maperformance.github.io/data/S3504.html' target='_blank'>Voir la fiche</a>]</li><li><i>La Passion</i> (1520) [<a href='https://maperformance.github.io/data/S3505.html' target='_blank'>Voir la fiche</a>]</li><li><i>Sacrifice d’Abraham</i> (1550) [<a href='https://maperformance.github.io/data/S3506.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralité de la Patience de job</i> (1551) [<a href='https://maperformance.github.io/data/S3507.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Sainte Suzanne</i> (1556) [<a href='https://maperformance.github.io/data/S3508.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Jugement et finement du monde</i> (1558) [<a href='https://maperformance.github.io/data/S3509.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Job</i> (1577) [<a href='https://maperformance.github.io/data/S3510.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Saint Laurent</i> (1600) [<a href='https://maperformance.github.io/data/S3511.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Mauvais riche</i> (1604) [<a href='https://maperformance.github.io/data/S3512.html' target='_blank'>Voir la fiche</a>]</li><li><i>Les Juives (?)</i> (1604) [<a href='https://maperformance.github.io/data/S3513.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Saint Eustache</i> (1612) [<a href='https://maperformance.github.io/data/S3514.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Saint Eustache</i> (1613) [<a href='https://maperformance.github.io/data/S3515.html' target='_blank'>Voir la fiche</a>]</li><li><i>Joseph le Juste</i> (1617) [<a href='https://maperformance.github.io/data/S3516.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Saint Sébastien</i> (1627) [<a href='https://maperformance.github.io/data/S3517.html' target='_blank'>Voir la fiche</a>]</li><li><i>L’Innocence reconnue</i> (1655) [<a href='https://maperformance.github.io/data/S3518.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Saint Julien</i> (1663) [<a href='https://maperformance.github.io/data/S3519.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Sainte Luce</i> (1678) [<a href='https://maperformance.github.io/data/S3520.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"Les Juives (?)","Barjols","43.557156"," 6.007750","1604","Black","<h1>Barjols</h1><div class='scroller;'><ol><li><i>Farces. Juoc de saint Andriou</i> (1452) [<a href='https://maperformance.github.io/data/S3499.html' target='_blank'>Voir la fiche</a>]</li><li><i></i> (1454) [<a href='https://maperformance.github.io/data/S3500.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu de l’Homme Humain</i> (1463) [<a href='https://maperformance.github.io/data/S3501.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Passion</i> (1464) [<a href='https://maperformance.github.io/data/S3502.html' target='_blank'>Voir la fiche</a>]</li><li><i>Farces</i> (1472) [<a href='https://maperformance.github.io/data/S3503.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Job (Saint Adrien ?)</i> (1475) [<a href='https://maperformance.github.io/data/S3504.html' target='_blank'>Voir la fiche</a>]</li><li><i>La Passion</i> (1520) [<a href='https://maperformance.github.io/data/S3505.html' target='_blank'>Voir la fiche</a>]</li><li><i>Sacrifice d’Abraham</i> (1550) [<a href='https://maperformance.github.io/data/S3506.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralité de la Patience de job</i> (1551) [<a href='https://maperformance.github.io/data/S3507.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Sainte Suzanne</i> (1556) [<a href='https://maperformance.github.io/data/S3508.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Jugement et finement du monde</i> (1558) [<a href='https://maperformance.github.io/data/S3509.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Job</i> (1577) [<a href='https://maperformance.github.io/data/S3510.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Saint Laurent</i> (1600) [<a href='https://maperformance.github.io/data/S3511.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Mauvais riche</i> (1604) [<a href='https://maperformance.github.io/data/S3512.html' target='_blank'>Voir la fiche</a>]</li><li><i>Les Juives (?)</i> (1604) [<a href='https://maperformance.github.io/data/S3513.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Saint Eustache</i> (1612) [<a href='https://maperformance.github.io/data/S3514.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Saint Eustache</i> (1613) [<a href='https://maperformance.github.io/data/S3515.html' target='_blank'>Voir la fiche</a>]</li><li><i>Joseph le Juste</i> (1617) [<a href='https://maperformance.github.io/data/S3516.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Saint Sébastien</i> (1627) [<a href='https://maperformance.github.io/data/S3517.html' target='_blank'>Voir la fiche</a>]</li><li><i>L’Innocence reconnue</i> (1655) [<a href='https://maperformance.github.io/data/S3518.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Saint Julien</i> (1663) [<a href='https://maperformance.github.io/data/S3519.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Sainte Luce</i> (1678) [<a href='https://maperformance.github.io/data/S3520.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
"La troupe de Florisse et consorts donne des représentations théâtrales","Lausanne","46.519962"," 6.633597","1604","Black","<h1>Lausanne</h1><div class='scroller;'><ol><li><i>Mime</i> (1406) [<a href='https://maperformance.github.io/data/S1962.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère</i> (1406) [<a href='https://maperformance.github.io/data/S1963.html' target='_blank'>Voir la fiche</a>]</li><li><i>Jeu de la Dispute de l’âme et du corps</i> (1427) [<a href='https://maperformance.github.io/data/S2012.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1438) [<a href='https://maperformance.github.io/data/S2040.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralité</i> (1440) [<a href='https://maperformance.github.io/data/S2050.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de la Passion</i> (1453) [<a href='https://maperformance.github.io/data/S2118.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Sainte Suzanne</i> (1460) [<a href='https://maperformance.github.io/data/S2156.html' target='_blank'>Voir la fiche</a>]</li><li><i>Création d’Adam</i> (1461) [<a href='https://maperformance.github.io/data/S2161.html' target='_blank'>Voir la fiche</a>]</li><li><i>Mystère de l’Etat du Monde</i> (1461) [<a href='https://maperformance.github.io/data/S2162.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1488) [<a href='https://maperformance.github.io/data/S2359.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1490) [<a href='https://maperformance.github.io/data/S2378.html' target='_blank'>Voir la fiche</a>]</li><li><i>Moralité</i> (1507) [<a href='https://maperformance.github.io/data/S2497.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1536) [<a href='https://maperformance.github.io/data/S2738.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire</i> (1538) [<a href='https://maperformance.github.io/data/S3433.html' target='_blank'>Voir la fiche</a>]</li><li><i>Farce moralisée</i> (1540) [<a href='https://maperformance.github.io/data/S2776.html' target='_blank'>Voir la fiche</a>]</li><li><i>Abomination de Sodome et Gomorrhe</i> (1546) [<a href='https://maperformance.github.io/data/S3434.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Sodome et Gomorrhe</i> (1548) [<a href='https://maperformance.github.io/data/S3435.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Sacrifice d’Abraham</i> (1550) [<a href='https://maperformance.github.io/data/S3439.html' target='_blank'>Voir la fiche</a>]</li><li><i>Tragédie</i> (1559) [<a href='https://maperformance.github.io/data/S3442.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le Conseil accorde une récompense aux “maistres historiens” qui ont joué</i> (1563) [<a href='https://maperformance.github.io/data/S3445.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de Sainte Suzanne</i> (1565) [<a href='https://maperformance.github.io/data/S3448.html' target='_blank'>Voir la fiche</a>]</li><li><i>Histoire de l’enfant prodigue</i> (1566) [<a href='https://maperformance.github.io/data/S3449.html' target='_blank'>Voir la fiche</a>]</li><li><i>Le conseil autorise des comédiens à jouer des histoires</i> (1573) [<a href='https://maperformance.github.io/data/S3451.html' target='_blank'>Voir la fiche</a>]</li><li><i>La troupe de Florisse et consorts donne des représentations théâtrales</i> (1604) [<a href='https://maperformance.github.io/data/S3458.html' target='_blank'>Voir la fiche</a>]</li><li><i>Representation données par le sieur La Rivière et sa troupe</i> (1624) [<a href='https://maperformance.github.io/data/S3469.html' target='_blank'>Voir la fiche</a>]</li><li><i>Comédie</i> (1630) [<a href='https://maperformance.github.io/data/S3471.html' target='_blank'>Voir la fiche</a>]</li></ol></div>"
